courseid,userid,name,city,lastaccess
2060,123693,Vinicius Ferreira,Lajedo,1575507069
2060,123694,Kaua Souza,Nazaré da Mata,1575416806
2060,123701,Lucas Almeida,Camaragibe,1575416690
2060,123703,Victor Goncalves,Recife,1575374701
2060,123708,Kauê Pinto,Pesqueira,1573177394
2060,123714,Julian Goncalves,Palmares,1575570223
2060,123720,Vitor Castro,Flores,1575558217
2060,123721,Letícia Cavalcanti,Carnaíba,1575500341
2060,123722,Gabriela Lima,Custódia,1574986510
2060,123725,Beatriz Araujo,Mirandiba,1571675248
2060,123727,Miguel Azevedo,Recife,1575428722
2060,123736,André Gomes,Araripina,1575410523
2060,124008,Beatriz Azevedo,São Bento do Una,1575518495
2060,124387,Nicole Carvalho,Olinda,1575646640
2060,124484,Rebeca Pereira,Jaboatão dos Guararapes,1575329295
2060,124620,Paulo Castro,Vitória de Santo Antão,1572369176
2060,125098,Mateus Alves,Petrolina,1575568261
2060,125534,Tomás Pinto,Escada,1571790912
2060,125987,Eduardo Ribeiro,Jaboatão dos Guararapes,1575606939
2060,126480,Gabrielly Santos,Surubim,1575418499
2060,126681,Caio Pinto,Gravatá,1575576251
2060,126729,Gabriel Sousa,Recife,1575418248
2060,127155,Yasmin Melo,Recife,1574275753
2060,127329,Luís Gomes,Olinda,1575421755
2060,127774,Luís Melo,Vertente do Lério,1574350452
2060,132298,Vitória Barbosa,Serra Talhada,1575505796
2060,132312,Luiz Goncalves,Recife,1574849243
2060,132315,Victor Costa,Salgueiro,1574452791
2060,132317,Kauan Alves,Olinda,1575579522
2060,132322,Aline Rodrigues,Recife,1575493399
2060,132334,Giovanna Martins,Abreu e Lima,1575412451
2060,132337,Carlos Castro,Garanhuns,1575425120
2060,132340,Marcos Dias,Olinda,1575564180
2060,132352,Carlos Ferreira,Jaboatão dos Guararapes,1575397588
2060,132362,Guilherme Araujo,Recife,1575633709
2060,132364,Caio Goncalves,Jaboatão dos Guararapes,1572114744
2060,132366,Enzo Ferreira,Moreno,1575450439
2060,132404,Amanda Melo,Recife,1573502048
2060,132416,Clara Costa,São Lourenço da Mata,1574820389
2060,132418,Carolina Silva,São Lourenço da Mata,1575457265
2060,132426,Leonor Barros,Limoeiro,1575459516
2060,132432,Amanda Barros,Garanhuns,1575418714
2060,132435,Kai Silva,Ilha de Itamaracá,1575401594
2060,132444,Cauã Pinto,Recife,1575047150
2060,132458,Maria Castro,Recife,1575417856
2060,132462,Luiz Cunha,Recife,1575470988
2060,132465,Leonor Rocha,Camaragibe,1574818521
2060,132475,Marina Cavalcanti,Limoeiro,1575463522
2060,132478,Manuela Dias,Jaboatão dos Guararapes,1575428313
2060,132480,Kai Rodrigues,Limoeiro,1575470793
2060,132494,Diego Ribeiro,Recife,1575502377
2060,132500,Alice Cardoso,Recife,1572805680
2060,132505,Thiago Santos,Jaboatão dos Guararapes,1573481714
2060,132511,Isabela Cavalcanti,Jaboatão dos Guararapes,1575374597
2060,132513,Marcos Araujo,Recife,1574734983
2060,132518,Enzo Melo,São José do Egito,1575573522
2060,132525,Camila Araujo,Jaboatão dos Guararapes,1575318305
2060,132551,Yasmin Cavalcanti,Paulista,1575552869
2060,132559,Sofia Castro,Garanhuns,1575458264
2060,132591,Rebeca Ribeiro,Recife,1575415708
2060,132594,Renan Azevedo,Timbaúba,1575505413
2060,132611,Nicole Goncalves,Petrolina,1575638924
2060,132616,Sophia Melo,Juripiranga,1575414868
2060,132638,Julieta Sousa,São Vicente Ferrer,1575415317
2060,132644,Mateus Costa,Jaboatão dos Guararapes,1572316597
2060,132655,Bruno Silva,Olinda,1575398693
2060,132665,André Gomes,Jaboatão dos Guararapes,1574819710
2060,132683,Lara Santos,Recife,1575637335
2060,132685,Leonardo Martins,Paulista,1574122672
2060,132689,Douglas Costa,Recife,1575569285
2060,132692,Luan Cavalcanti,Jaboatão dos Guararapes,1575635940
2060,132704,Vitoria Carvalho,Recife,1574783216
2060,132718,Igor Cunha,Camaragibe,1574726688
2060,132723,Lara Cunha,Garanhuns,1575431195
2060,132729,Kauã Costa,Recife,1575465377
2060,132747,Otávio Castro,Recife,1574722249
2060,132763,Carla Rodrigues,Passira,1572895623
2060,132775,Giovanna Cavalcanti,Olinda,1573092216
2060,132779,Guilherme Carvalho,Jaboatão dos Guararapes,1575419174
2060,132806,Victor Goncalves,Camaragibe,1574731086
2060,132817,Tânia Cavalcanti,Recife,1575553291
2060,132820,Danilo Santos,Camaragibe,1575410625
2060,132830,Livia Ribeiro,Paulista,1575414422
2060,132832,Bruna Melo,Recife,1575421669
2060,132836,Paulo Ribeiro,Olinda,1574104197
2060,132843,Sophia Castro,Jaboatão dos Guararapes,1574160060
2060,132875,André Pereira,Recife,1574725543
2060,132886,Tomás Ferreira,Jucati,1575415491
2060,132889,Vitór Rocha,Jaboatão dos Guararapes,1575591114
2060,132892,Felipe Gomes,Vitória de Santo Antão,1573641250
2060,132896,Sarah Silva,Carpina,1575599645
2060,132907,Luan Lima,Olinda,1575428854
2060,132911,Luan Dias,Abreu e Lima,1573587344
2060,132921,Luana Rodrigues,Recife,1575458989
2060,132923,Melissa Gomes,Carpina,1574694173
2060,132927,Estevan Correia,Petrolina,1575063571
2060,132936,Manuela Rocha,Olinda,1574210714
2060,132953,Giovanna Barros,Juazeiro,1575571973
2060,132965,Joao Rodrigues,Jaboatão dos Guararapes,1575423069
2060,132977,Ágatha Rodrigues,Recife,1575463672
2060,133005,Igor Martins,Olinda,1573130947
2060,133021,Nicolash Martins,Jaboatão dos Guararapes,1575335728
2060,133041,Isabelle Almeida,Recife,1575508274
2060,133052,Manuela Carvalho,Recife,1575419577
2060,133068,Isabela Ferreira,Recife,1575399129
2060,133080,Martim Martins,Recife,1574708621
2060,133082,Gabriel Fernandes,Recife,1574873762
2060,133118,Kauã Souza,Jaboatão dos Guararapes,1575482606
2060,133121,Melissa Cavalcanti,Recife,1574973091
2060,133124,Diego Barros,Recife,1575428106
2060,133128,Joao Costa,Recife,1575504470
2060,133138,Paulo Pinto,Jaboatão dos Guararapes,1574720050
2060,133152,Kauan Oliveira,Petrolina,1575485629
2060,133163,Leila Barros,Vitória de Santo Antão,1575459026
2060,133164,Gabrielle Pinto,Recife,1575446582
2060,135006,Luís Azevedo,Brejo da Madre de Deus,1575547925
2060,136661,João Souza,Paulista,1575441171
2060,136662,Beatriz Ferreira,Olinda,1572896081
2060,136664,Gabrielle Sousa,Paulista,1575424250
2060,136666,Nicolash Araujo,Recife,1575493320
2060,136668,Carolina Gomes,Recife,1575638728
2060,136671,Luana Carvalho,Jaboatão dos Guararapes,1575621190
2060,136672,Nicolas Pinto,Recife,1575511742
2060,136676,Gabrielle Cardoso,Timbaúba,1574204292
2060,136679,Kai Cavalcanti,Salgueiro,1575420560
2060,136681,André Dias,Carpina,1573608291
2060,136685,Carla Dias,Carpina,1573093686
2060,136686,Ana Costa,Jaboatão dos Guararapes,1575567300
2060,136688,Matheus Fernandes,Olinda,1574132104
2060,136690,Joao Correia,Jaboatão dos Guararapes,1575416460
2060,136691,Amanda Cunha,Abreu e Lima,1573642102
2060,136694,Maria Almeida,Timbaúba,1575412672
2060,136695,Letícia Castro,Trindade,1575424097
2060,136696,Anna Rocha,Recife,1574195350
2060,136698,Vitor Barbosa,Recife,1575434527
2060,136699,Diego Martins,Recife,1575565204
2060,136703,Raissa Souza,Olinda,1575422695
2060,136704,Isabelle Carvalho,Recife,1575296384
2060,136709,Isabela Ferreira,Abreu e Lima,1575307769
2060,136710,Ágatha Pinto,Moreno,1575588525
2060,136711,Camila Barbosa,Paulista,1573032071
2060,136712,Lara Goncalves,Abreu e Lima,1575409492
2060,136713,Eduardo Barros,Jaboatão dos Guararapes,1575589278
2060,136714,Beatriz Fernandes,Cabo de Santo Agostinho,1575413546
2060,136716,Carolina Fernandes,Limoeiro,1575483504
2060,136721,Leila Cardoso,Jaboatão dos Guararapes,1575413163
2060,136723,Carlos Castro,Recife,1575418668
2060,136724,Luiza Santos,Camutanga,1575412166
2060,136725,Erick Barros,Recife,1575427644
2060,136731,Matilde Carvalho,Paulista,1575463854
2060,136735,Mariana Rodrigues,Recife,1575420835
2060,136737,Julieta Ferreira,Recife,1575584671
2060,136740,Júlia Alves,Paulista,1575466474
2060,136741,Davi Melo,Goiana,1575411519
2060,136742,Luana Gomes,Caruaru,1575642913
2060,136743,Marisa Castro,Recife,1575419723
2060,136749,Tânia Martins,Jaboatão dos Guararapes,1574869451
2060,136759,Amanda Lima,Camaragibe,1574889438
2060,136761,Paulo Pereira,Lagoa Grande,1575311234
2060,136762,Nicole Ferreira,Olinda,1573588252
2060,136769,Isabelle Dias,Altinho,1574816585
2060,136771,Melissa Santos,Recife,1575337475
2060,136777,Antônio Alves,Carpina,1574215280
2060,136779,Mariana Castro,Campestre,1575468850
2060,136780,Ryan Correia,Moreno,1575408505
2060,136781,Giovana Pinto,Vitória de Santo Antão,1575405898
2060,136785,Beatrice Martins,Sirinhaém,1574209311
2060,136789,Lara Gomes,Vitória de Santo Antão,1575485247
2060,136791,Marina Ribeiro,Recife,1574788627
2060,136798,Bruno Souza,Jaboatão dos Guararapes,1575420095
2060,136804,José Barbosa,Recife,1573640919
2060,136805,Kaua Alves,Recife,1575340696
2060,136808,Gabriel Dias,Garanhuns,1572459324
2060,136811,Ana Ribeiro,Recife,1574744796
2060,136812,Julia Azevedo,Jaboatão dos Guararapes,1575463425
2060,136814,Nicolash Gomes,Jaboatão dos Guararapes,1572651924
2060,136816,Sophia Barros,Olinda,1575505926
2060,136819,Brenda Castro,São José do Belmonte,1575412996
2060,136822,Murilo Correia,Recife,1575396693
2060,136828,Breno Melo,Caruaru,1575429343
2060,136829,Tânia Oliveira,Carpina,1574440462
2060,136831,Tânia Sousa,Caruaru,1575587987
2060,136838,Luis Souza,Cabo de Santo Agostinho,1572395514
2060,136846,Luan Cardoso,Jaboatão dos Guararapes,1575590372
2060,136847,Luís Cardoso,Juazeiro,1574880184
2060,136848,Rafaela Lima,Jaboatão dos Guararapes,1574688349
2060,136849,Mateus Fernandes,Recife,1575413811
2060,136852,Matheus Ribeiro,Recife,1575507211
2060,136854,Lara Cavalcanti,Olinda,1574352721
2060,136855,Manuela Costa,Bezerros,1575585778
2060,136856,Leonor Ferreira,Paulista,1571841307
2060,136857,Tomás Dias,Jaboatão dos Guararapes,1574217768
2060,136858,Vitor Souza,Gravatá,1572365215
2060,136861,Carla Costa,Recife,1573759788
2060,136862,Julian Barros,Recife,1574817574
2060,136863,Bruna Cardoso,Trindade,1575287196
2060,136866,Bruno Cardoso,Ipojuca,1575563265
2060,136867,Tomás Silva,Recife,1572465973
2060,136869,Erick Gomes,Olinda,1575460327
2060,136870,Luan Dias,Pedras de Fogo,1575254868
2060,136878,Kauan Alves,Igarassu,1575406589
2060,136879,Julieta Sousa,Jaboatão dos Guararapes,1575292853
2060,136886,Cauã Rodrigues,Paulista,1575592339
2060,136889,Kaua Barbosa,Jaboatão dos Guararapes,1574807621
2060,136892,Martim Alves,Recife,1575569144
2060,136895,Rebeca Rocha,Olinda,1574800648
2060,136896,Enzo Pereira,Recife,1573077666
2060,136897,Otávio Lima,Olinda,1575337018
2060,136899,Lavinia Oliveira,Tracunhaém,1573995593
2060,136909,Bruno Barbosa,Jaboatão dos Guararapes,1574217836
2060,136911,Mariana Alves,Recife,1573155094
2060,136912,Luís Gomes,Igarassu,1575406196
2060,136914,Evelyn Costa,Paulista,1575429169
2060,136915,Rodrigo Cardoso,Recife,1574420308
2060,136918,Leonardo Santos,Jaboatão dos Guararapes,1574339319
2060,136919,Rebeca Ribeiro,Igarassu,1573631642
2060,136920,Matheus Silva,Glória do Goitá,1575598999
2060,136922,Fábio Silva,Recife,1575495142
2060,136923,Diego Cavalcanti,Olinda,1575466104
2060,136925,Felipe Rodrigues,São José do Belmonte,1573405463
2060,136926,Julia Barbosa,Olinda,1575423490
2060,136927,Rafael Castro,Jaboatão dos Guararapes,1575457408
2060,136931,Vitór Correia,Jaboatão dos Guararapes,1575419337
2060,136933,Luiz Alves,Recife,1575505772
2060,136936,Victor Castro,Recife,1575577122
2060,136937,Tiago Ferreira,Bom Conselho,1575378665
2060,136938,Arthur Cunha,Recife,1574257159
2060,136940,Estevan Rocha,Paulista,1574950281
2060,136941,Alex Araujo,Olinda,1575408677
2060,136944,Tiago Gomes,Afogados da Ingazeira,1574810726
2060,136945,Yasmin Pereira,Jaboatão dos Guararapes,1575301114
2060,136946,Cauã Barros,Olinda,1572433890
2060,136948,Kauê Carvalho,Recife,1575510044
2060,136951,Letícia Pereira,Araçoiaba,1574385268
2060,136952,Marisa Goncalves,Cabo de Santo Agostinho,1575428107
2060,136954,Breno Pereira,Paulista,1575426885
2060,136955,Carla Melo,Igarassu,1573008520
2060,136963,Paulo Carvalho,Recife,1575298280
2060,136966,Pedro Correia,Igarassu,1575505165
2060,136970,Alex Barros,Jaboatão dos Guararapes,1575323028
2060,136971,Júlia Costa,Garanhuns,1573009427
2060,136972,Kaua Alves,Recife,1575647190
2060,136975,Carla Fernandes,Recife,1575552540
2060,136977,Maria Lima,Recife,1575505086
2060,136978,Marcos Almeida,Recife,1575434156
2060,136980,Beatrice Costa,Igarassu,1575414665
2060,136981,Luis Fernandes,Recife,1575383468
2060,136982,Martim Cardoso,Recife,1575384601
2060,136983,Sophia Cunha,Recife,1571994773
2060,136986,Rafael Rocha,Recife,1573843514
2060,136987,Breno Santos,Jaboatão dos Guararapes,1575463721
2060,136988,Douglas Alves,Recife,1573014493
2060,136992,Igor Cunha,Recife,1575435093
2060,136994,Cauã Santos,Jaboatão dos Guararapes,1575429010
2060,136996,Murilo Dias,Olinda,1575421522
2060,136997,Ana Azevedo,Recife,1575410076
2060,137000,Vinicius Cavalcanti,Recife,1575457187
2060,137003,Amanda Goncalves,Jaboatão dos Guararapes,1574689921
2060,137006,Luana Barbosa,Camaragibe,1575409370
2060,137008,Nicolash Barbosa,Paulista,1573009071
2060,137009,Murilo Alves,Recife,1575420660
2060,137010,Marcos Azevedo,Recife,1575418370
2060,137011,Gustavo Sousa,Abreu e Lima,1572904840
2060,137012,Gabriela Melo,Campo Grande,1575460757
2060,137015,Isabella Lima,Gravatá,1575461944
2060,137017,Leila Goncalves,Recife,1575446021
2060,137019,Laura Azevedo,São Lourenço da Mata,1572395827
2060,137022,Brenda Ferreira,Ipojuca,1575431791
2060,137024,Marcos Correia,Recife,1573654783
2060,137025,Lavinia Barbosa,Moreno,1575425565
2060,137026,Ágatha Oliveira,São Lourenço da Mata,1575562732
2060,137028,Vitória Correia,Olinda,1574136965
2060,137030,Julian Melo,Recife,1575318104
2060,137031,Beatriz Goncalves,Cabo de Santo Agostinho,1573654084
2060,137034,André Santos,Jaboatão dos Guararapes,1572363824
2060,137035,Fernanda Cardoso,Paulista,1572372279
2060,137036,Beatriz Oliveira,Chã de Alegria,1575335734
2060,137037,Vinicius Barros,Abreu e Lima,1575427385
2060,137038,Julieta Barros,Orobó,1575640205
2060,137040,Júlia Oliveira,Igarassu,1574823249
2060,137047,Manuela Barbosa,Goiana,1575463551
2060,137051,Danilo Pereira,Camaragibe,1575476564
2060,137052,Amanda Carvalho,Vitória de Santo Antão,1575507112
2060,137053,Sophia Santos,Lagoa do Itaenga,1575417446
2060,137054,Anna Barbosa,Salgueiro,1575577829
2060,137056,Giovanna Pereira,Recife,1572381596
2060,137058,Diogo Martins,Jaboatão dos Guararapes,1575555635
2060,137060,Carla Sousa,Olinda,1574007101
2060,137062,Ágatha Silva,Cabo de Santo Agostinho,1575392618
2060,137064,Daniel Martins,Igarassu,1575308494
2060,137065,Anna Almeida,Petrolina,1575419900
2060,137066,Murilo Silva,Petrolina,1575316342
2060,137067,José Sousa,Recife,1575428386
2060,137069,Laura Alves,Olinda,1573595100
2060,137070,Cauã Fernandes,Jaboatão dos Guararapes,1575375569
2060,137077,Rafael Castro,Abreu e Lima,1575644618
2060,137078,Alex Santos,Timbaúba,1575414821
2060,137081,Sofia Goncalves,Camaragibe,1575637896
2060,137084,Raissa Silva,Macaparana,1575413531
2060,137086,André Castro,Recife,1575642381
2060,137087,Leila Silva,Paulista,1574808814
2060,137088,Gustavo Castro,Igarassu,1575642030
2060,137092,Livia Correia,Cabo de Santo Agostinho,1575566299
2060,137094,Brenda Rocha,Paulista,1575487543
2060,137095,Lucas Sousa,Petrolina,1575419266
2060,137098,Julian Silva,Paulista,1574799458
2060,137099,Gabriela Dias,Petrolina,1575459201
2060,137102,Davi Oliveira,Paulista,1575230537
2060,137103,Antônio Fernandes,Olinda,1575206375
2060,137105,Mateus Rocha,Paulista,1575464214
2060,137113,Livia Melo,Paulista,1575565752
2060,137116,Vinícius Souza,Cabo de Santo Agostinho,1575396885
2060,137119,Erick Melo,Goiana,1575484734
2060,137120,Davi Alves,Recife,1574040066
2060,137121,Larissa Dias,Olinda,1575395670
2060,137126,Bianca Almeida,Paulista,1575407230
2060,137132,Marina Fernandes,Paulista,1575509251
2060,137134,Clara Gomes,Jaboatão dos Guararapes,1575496305
2060,137135,Júlia Azevedo,Cabo de Santo Agostinho,1575418224
2060,137138,Sofia Araujo,Jaboatão dos Guararapes,1575511588
2060,137150,Kaua Rodrigues,Petrolina,1575549492
2060,137154,Guilherme Dias,Curaçá,1575642934
2060,137155,Rafaela Azevedo,Recife,1575510434
2060,137156,Eduardo Santos,Jaboatão dos Guararapes,1575643675
2060,137157,Beatriz Santos,Recife,1575346612
2060,137171,Vitoria Santos,Recife,1575330354
2060,137172,Carla Goncalves,Gravatá,1575513207
2060,137177,Leila Sousa,Olinda,1571956700
2060,137179,Tânia Castro,Afogados da Ingazeira,1575416054
2060,137180,Beatriz Goncalves,Recife,1575578478
2060,137185,Estevan Martins,Timbaúba,1575412612
2060,137187,Caio Silva,Petrolina,1575432333
2060,137191,Lara Souza,Cabo de Santo Agostinho,1572362503
2060,137195,Thiago Silva,Cabo de Santo Agostinho,1574340687
2060,137196,Beatriz Dias,Olinda,1575429200
2060,137203,Murilo Melo,Petrolina,1572347437
2060,137208,Ryan Alves,Petrolina,1572981220
2060,137211,Ágatha Cunha,Recife,1574867234
2060,137213,Lucas Lima,Petrolina,1575435158
2060,137214,Isabella Pereira,Petrolina,1574870352
2060,137215,Vinicius Fernandes,Petrolina,1575315408
2060,137216,Gabrielly Sousa,Recife,1575567825
2060,137219,Fernanda Ribeiro,Olinda,1573236404
2060,137220,Martim Melo,Passira,1575467934
2060,137230,Vitória Goncalves,Tacaimbó,1574208645
2060,137243,Camila Correia,Camaragibe,1575430132
2060,137245,Tiago Sousa,Petrolina,1575486194
2060,137246,Matilde Fernandes,Petrolina,1575290121
2060,137247,Tiago Martins,Paudalho,1575126287
2060,137251,Matilde Fernandes,Petrolina,1572395975
2060,137252,Sofia Fernandes,Juazeiro,1575572602
2060,137254,Danilo Lima,Recife,1574156772
2060,137256,Julia Pereira,Recife,1575506283
2060,137257,Miguel Pereira,São Bento do Una,1575645805
2060,137258,Antônio Silva,Recife,1575600116
2060,137260,Thiago Goncalves,Belo Jardim,1575512382
2060,137262,Mateus Pereira,Jaboatão dos Guararapes,1574173831
2060,137263,Luiza Rocha,Jaboatão dos Guararapes,1575586451
2060,137264,Miguel Carvalho,Petrolina,1575642441
2060,137274,Nicolash Correia,Sertânia,1575399653
2060,137275,Giovana Cunha,Paulista,1575591221
2060,137276,Tomás Silva,Recife,1575424150
2060,137282,Danilo Goncalves,Petrolina,1575631252
2060,137284,Beatrice Goncalves,São Lourenço da Mata,1575636003
2060,137285,Diego Carvalho,Arcoverde,1572972078
2060,137286,Alice Barbosa,Sairé,1575377999
2060,137287,Laura Dias,Petrolina,1575641679
2060,137288,Thiago Martins,Recife,1572460994
2060,137289,Pedro Cavalcanti,São José do Belmonte,1574217410
2060,137291,Sofia Carvalho,Petrolina,1575640276
2060,137294,Brenda Costa,São José da Coroa Grande,1575577571
2060,137295,Guilherme Pinto,Jaboatão dos Guararapes,1574218952
2060,137296,Kauã Alves,Camaragibe,1574929498
2060,137297,Sarah Araujo,Abreu e Lima,1574375472
2060,137298,Carlos Cavalcanti,Araçoiaba,1575509530
2060,137299,Livia Araujo,Jaboatão dos Guararapes,1572914867
2060,137303,Ryan Azevedo,Petrolina,1575430066
2060,137305,Raissa Cunha,Igarassu,1575401260
2060,137307,Otávio Cardoso,Caruaru,1575419308
2060,137308,Arthur Castro,Bonito,1575414335
2060,137312,Victor Barros,Pedras de Fogo,1575479205
2060,137316,Julieta Araujo,Olinda,1575374472
2060,137318,Giovana Costa,Timbaúba,1575425781
2060,137319,Emilly Ferreira,Lagoa Grande,1575393503
2060,137324,Yasmin Rocha,Olinda,1575393481
2060,137325,Thiago Martins,Camaragibe,1575317715
2060,137326,Carlos Cardoso,Recife,1575510440
2060,137327,Ágatha Dias,Cabo de Santo Agostinho,1575403394
2060,137331,Cauã Rocha,Petrolina,1574974646
2060,137333,Luana Pereira,Serra Talhada,1575417500
2060,137338,Vitor Souza,Olinda,1575581126
2060,137341,Douglas Alves,Araripina,1575426980
2060,137351,Vitoria Rocha,Catende,1575451747
2060,137356,Ana Melo,Gravatá,1575460080
2060,137357,Amanda Alves,Petrolina,1575422391
2060,137358,Matheus Santos,Belo Jardim,1572352338
2060,137361,Lara Cunha,Recife,1574821888
2060,137365,Ana Costa,Recife,1574351611
2060,137367,Ágatha Cardoso,Recife,1572896222
2060,137368,Nicole Oliveira,Marcolândia,1575419621
2060,137370,Matheus Correia,Camaragibe,1575640240
2060,137373,Beatrice Pinto,Igarassu,1573738919
2060,137374,Ana Pinto,Camocim de São Félix,1575415415
2060,137376,Lavinia Almeida,Caruaru,1575604800
2060,137378,Sofia Cardoso,Caruaru,1575465627
2060,137379,Matheus Lima,Buíque,1573643820
2060,137380,Luana Martins,Olinda,1575314700
2060,137381,Nicole Lima,Petrolândia,1575488826
2060,137382,Júlia Rocha,Jaboatão dos Guararapes,1575427167
2060,137383,Ana Pereira,Recife,1573912526
2060,137384,Kauã Melo,Recife,1574217062
2060,137386,João Barbosa,Cabo de Santo Agostinho,1574724465
2060,137393,Evelyn Melo,Custódia,1575480180
2060,137394,Giovana Ribeiro,Passira,1575386822
2060,137395,Beatriz Souza,Jaboatão dos Guararapes,1575333810
2060,137399,João Rocha,Olinda,1574819903
2060,137400,Luís Barbosa,Recife,1575476534
2060,137402,Miguel Gomes,Garanhuns,1573772345
2060,137403,Beatriz Barros,Custódia,1574838004
2060,137404,Erick Goncalves,Olinda,1575253071
2060,137405,Eduardo Azevedo,Jaboatão dos Guararapes,1575416704
2060,137408,Diego Cardoso,Caruaru,1575452721
2060,137410,Diogo Azevedo,Garanhuns,1575575440
2060,137412,Lucas Oliveira,Caruaru,1572504532
2060,137413,Erick Almeida,Caruaru,1575518225
2060,137414,Camila Castro,Petrolina,1572396317
2060,137415,Tânia Martins,Cabo de Santo Agostinho,1575332453
2060,137416,Diego Castro,Olinda,1575422013
2060,137418,Livia Sousa,Carpina,1575470103
2060,137419,Samuel Fernandes,Bom Conselho,1572959356
2060,137420,Rafaela Fernandes,Moreno,1572397408
2060,137424,Gustavo Silva,Camaragibe,1574765959
2060,137429,Marcos Silva,Recife,1574952657
2060,137430,Guilherme Almeida,Cabo de Santo Agostinho,1575479562
2060,137432,Alice Dias,Juazeiro,1575594167
2060,137434,Igor Castro,Jaboatão dos Guararapes,1574639817
2060,137435,Emily Goncalves,Juazeiro,1575065709
2060,137437,Emilly Goncalves,Cabo de Santo Agostinho,1572312554
2060,137439,Giovanna Barros,Caruaru,1575163752
2060,137440,Estevan Melo,Olinda,1575601595
2060,137441,Erick Lima,Recife,1575383174
2060,137442,Eduardo Pereira,Cabo de Santo Agostinho,1573614743
2060,137447,Bianca Souza,Belo Jardim,1575412347
2060,137449,Leonor Souza,Belém de São Francisco,1572399732
2060,137453,Eduardo Pinto,Camaragibe,1575503658
2060,137459,Brenda Pinto,Arcoverde,1575173921
2060,137460,Vitoria Rodrigues,Petrolina,1575392029
2060,137461,Anna Oliveira,Jaboatão dos Guararapes,1575428572
2060,137464,Igor Pereira,Recife,1575428201
2060,137469,Larissa Cunha,Petrolina,1575400504
2060,137473,Bruna Almeida,Jaboatão dos Guararapes,1575393319
2060,137474,Luiza Cardoso,Jaboatão dos Guararapes,1575428897
2060,137475,Matilde Azevedo,Paulista,1573351609
2060,137476,Gabriel Santos,Olinda,1574815886
2060,137477,Alice Carvalho,Recife,1575456142
2060,137478,André Cavalcanti,Recife,1575538755
2060,137480,Erick Silva,Escada,1575415140
2060,137481,Yasmin Costa,Custódia,1574255478
2060,137482,Eduarda Barros,Jaboatão dos Guararapes,1574781751
2060,137483,Yasmin Cardoso,Caruaru,1575464856
2060,137491,Murilo Carvalho,Tabira,1574342766
2060,137492,Estevan Almeida,Brejo da Madre de Deus,1575467912
2060,137494,Daniel Silva,Juripiranga,1573044501
2060,137499,Gabriel Ferreira,Garanhuns,1575418511
2060,137501,Beatrice Rocha,Recife,1575379714
2060,137503,Vitór Lima,Recife,1574342678
2060,137506,Joao Cunha,Bom Conselho,1575423025
2060,137508,Larissa Ferreira,Carpina,1575426430
2060,137509,Vitór Souza,Tamandaré,1574354476
2060,137513,Vinícius Lima,Recife,1575556259
2060,137517,Giovana Rocha,Camaragibe,1575558774
2060,137518,Amanda Silva,Vitória de Santo Antão,1575508861
2060,137520,Cauã Cavalcanti,Bom Conselho,1575411723
2060,137521,Murilo Fernandes,Petrolina,1575410361
2060,137523,Cauã Melo,Paulista,1575641650
2060,137524,Paulo Costa,Jaboatão dos Guararapes,1572876693
2060,137526,Clara Carvalho,Arcoverde,1575384835
2060,137529,Marisa Rocha,Moreno,1575052555
2060,137530,Julia Ferreira,Caruaru,1575478812
2060,137531,Bianca Rodrigues,Camaragibe,1575581967
2060,137533,Júlio Cavalcanti,Jaboatão dos Guararapes,1574788226
2060,137534,Enzo Rocha,Jaboatão dos Guararapes,1575327863
2060,137535,Martim Pinto,Recife,1575581126
2060,137538,Marisa Azevedo,São José da Coroa Grande,1574205834
2060,137541,Lucas Oliveira,Recife,1573600650
2060,137547,Luís Azevedo,Cabo de Santo Agostinho,1575381380
2060,137549,Carolina Cunha,Sobradinho,1575442061
2060,137550,Ana Martins,Recife,1575160451
2060,137551,José Dias,Floresta,1575486610
2060,137554,Cauã Cunha,Recife,1574685493
2060,137556,Rebeca Carvalho,Recife,1572451757
2060,137557,Manuela Pinto,Recife,1575602391
2060,137559,Diogo Barbosa,Nazaré da Mata,1575647511
2060,137561,Luis Pinto,Paulista,1575410254
2060,137562,Murilo Castro,Carpina,1572432762
2060,137565,Bianca Silva,Ingazeira,1575458619
2060,137567,Mateus Azevedo,Belo Jardim,1574986364
2060,137569,Emilly Pereira,Recife,1571717606
2060,137571,Giovana Castro,Cedro,1573742124
2060,137572,Tiago Santos,Paudalho,1575414421
2060,137573,Manuela Correia,Salgueiro,1574806049
2060,137575,Matilde Carvalho,Camaragibe,1575332504
2060,137576,Amanda Cavalcanti,Condado,1575331805
2060,137577,Sophia Goncalves,Caruaru,1575421111
2060,137578,Emilly Barros,Jaboatão dos Guararapes,1575460447
2060,137581,Caio Rocha,Recife,1575641870
2060,137585,Rafaela Souza,Jaboatão dos Guararapes,1575455236
2060,137588,Samuel Dias,Recife,1575642265
2060,137589,Raissa Barbosa,Olinda,1573089365
2060,137591,Bianca Martins,Arcoverde,1575399917
2060,137592,Luis Cardoso,Recife,1575425522
2060,137594,Kauã Rodrigues,João Alfredo,1573147345
2060,137597,Diego Martins,Goiana,1573064322
2060,137598,Gabrielle Fernandes,Água Branca,1575214650
2060,137601,Nicole Castro,Garanhuns,1575586116
2060,137602,Gabriela Melo,Igarassu,1574370136
2060,137604,Kai Pereira,Recife,1573742093
